0.611709598	0.611474773	0.611474773	0.611241484	0.611006659	0.611006659	0.611006659	0.61077337	0.61077337	0.610538546	0.610538546	0.610303721	0.610070432	0.609835608	0.609367494	0.609367494	0.60913267	0.60913267	0.60889938	0.60889938	0.60889938	0.60889938	0.608664556	0.608664556	0.608664556	0.608664556	0.608664556	0.608664556	0.608431266	0.608431266	0.608431266	0.608196442	0.607961618	0.607961618	0.607728328	0.607728328	0.607728328	0.607728328
0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.574579771	0.572815562	0.56972675	0.568844645	0.567959649	0.565313335	0.563546234
0.594145355	0.593677241	0.593677241	0.593677241	0.593677241	0.593442417	0.593207592	0.592974303	0.592974303	0.592739479	0.592739479	0.592739479	0.592271365	0.592271365	0.592036541	0.592036541	0.591803251	0.591803251	0.591803251	0.591803251	0.591803251	0.591568427	0.591335137	0.591100313	0.590867023	0.590867023	0.590867023	0.590397375	0.590397375	0.590164085	0.589929261	0.589929261	0.589695972	0.589695972	0.589695972	0.588993034	0.588290095	0.588055271
0.401756746	0.402850216	0.402850216	0.400656082	0.401756746	0.402850216	0.401756746	0.402850216	0.402850216	0.40395088	0.400656082	0.40395088	0.400656082	0.402850216	0.401756746	0.401756746	0.402850216	0.401756746	0.400656082	0.401756746	0.399562612	0.402850216	0.401756746	0.401756746	0.401756746	0.401756746	0.398461948	0.400656082	0.402850216	0.401756746	0.401756746	0.402850216	0.401756746	0.400656082	0.401756746	0.401756746	0.401756746	0.400656082
0.165150701	0.165150701	0.165150701	0.165150701	0.165150701	0.164785149	0.164421986	0.164421986	0.164056434	0.164056434	0.163690882	0.163327719	0.162962167	0.162962167	0.162599004	0.162599004	0.162599004	0.162599004	0.162233452	0.162233452	0.1618679	0.1618679	0.1618679	0.1618679	0.161504737	0.161504737	0.160776022	0.160776022	0.16041047	0.16041047	0.16041047	0.160047307	0.160047307	0.160047307	0.159681755	0.159681755	0.159316203	0.159316203
0.376791355	0.376281518	0.375949016	0.37543918	0.375106678	0.374763092	0.374253256	0.373244666	0.373078415	0.372568579	0.371715157	0.371548906	0.371039069	0.37019673	0.370030479	0.369188141	0.369010806	0.368678304	0.367824882	0.367326129	0.366650042	0.366140205	0.36579662	0.365297866	0.36478803	0.364444444	0.363945691	0.363269604	0.362759767	0.36208368	0.361740094	0.361064007	0.36055417	0.36055417	0.35954558	0.359379329	0.358703242	0.358359656
0.784698318	0.784698318	0.783912715	0.783912715	0.783912715	0.783912715	0.783121944	0.783121944	0.782331173	0.78154557	0.78154557	0.779969196	0.779178425	0.779178425	0.778392822	0.77681128	0.77681128	0.77681128	0.77681128	0.775234906	0.775234906	0.775234906	0.775234906	0.773658532	0.77286776	0.77286776	0.772082158	0.772082158	0.771291386	0.771291386	0.768924241	0.768924241	0.767347867	0.767347867	0.766562264	0.766562264	0.765771493	0.76498589
0.263159868	0.262597481	0.262597481	0.2619976	0.2619976	0.2619976	0.2619976	0.261435213	0.261435213	0.260872825	0.260872825	0.260872825	0.259710558	0.259710558	0.259710558	0.259710558	0.25914817	0.25914817	0.258585783	0.258585783	0.258023395	0.257423515	0.256861128	0.256861128	0.256861128	0.256861128	0.256861128	0.25629874	0.25629874	0.25629874	0.255736353	0.255736353	0.254574085	0.254574085	0.254574085	0.254011698	0.253411818	0.253411818
0.267770762	0.267770762	0.267770762	0.267401443	0.267401443	0.267401443	0.267034537	0.267034537	0.267034537	0.266665218	0.266665218	0.266665218	0.266665218	0.266298313	0.266298313	0.266298313	0.266298313	0.266298313	0.265928994	0.265928994	0.265559675	0.265559675	0.265559675	0.265559675	0.265559675	0.26519277	0.26519277	0.26519277	0.26519277	0.26519277	0.26519277	0.264823451	0.264823451	0.264456546	0.264087227	0.264087227	0.264087227	0.264087227
0.503342115	0.502993751	0.502993751	0.502993751	0.502013978	0.502013978	0.502013978	0.501665614	0.501665614	0.501665614	0.500664068	0.500664068	0.500337477	0.500010886	0.500010886	0.500010886	0.499684295	0.499335932	0.499335932	0.499335932	0.498682749	0.498682749	0.498356158	0.498356158	0.498356158	0.498007795	0.498007795	0.498007795	0.498007795	0.498007795	0.498007795	0.497681204	0.497354613	0.497354613	0.497354613	0.497028022	0.497028022	0.496353067
0.183007024	0.187285159	0.192702884	0.197821701	0.202678972	0.208376924	0.212655059	0.218353012	0.224050964	0.229748916	0.234886415	0.239725004	0.244582275	0.249420864	0.254838589	0.258257361	0.262255268	0.26567404	0.269373038	0.271951128	0.2753699	0.2753699	0.2753699	0.2753699	0.2753699	0.2753699	0.2753699	0.2753699	0.2753699	0.2753699	0.2753699	0.2753699	0.2753699	0.2753699	0.2753699	0.2753699	0.2753699	0.2753699
0.513394859	0.512815723	0.511975041	0.510256314	0.510256314	0.508537588	0.50711777	0.505118816	0.503979226	0.502839635	0.500280227	0.499140637	0.497720819	0.495441638	0.494302048	0.492583321	0.490864594	0.488884322	0.487744732	0.485745778	0.484027051	0.482327006	0.48060828	0.478908235	0.477189508	0.474910327	0.472631146	0.471771783	0.469212375	0.467213421	0.465494694	0.463215513	0.461515469	0.458937379	0.457797788	0.45523838	0.454379017	0.452099836
0.254558362	0.253698999	0.251700045	0.25113959	0.25	0.249140637	0.248281273	0.247141683	0.246002092	0.244582275	0.243722911	0.243162457	0.243162457	0.24144373	0.24030414	0.239725004	0.239444777	0.238024959	0.236885368	0.236885368	0.235745778	0.235166642	0.234027051	0.233466597	0.232607234	0.231467643	0.230047825	0.229188462	0.228048872	0.226909281	0.226330145	0.224910327	0.224331191	0.223191601	0.22205201	0.220632192	0.220071738	0.219212375
0.41273461	0.41273461	0.411633946	0.41273461	0.411633946	0.408339148	0.411633946	0.410540476	0.410540476	0.410540476	0.413828081	0.411633946	0.410540476	0.410540476	0.410540476	0.411633946	0.411633946	0.411633946	0.410540476	0.410540476	0.41273461	0.410540476	0.411633946	0.410540476	0.41273461	0.411633946	0.410540476	0.409439812	0.411633946	0.411633946	0.41273461	0.41273461	0.409439812	0.41273461	0.41273461	0.409439812	0.410540476	0.410540476
0.173900059	0.173534506	0.173534506	0.173534506	0.173171344	0.172442629	0.172442629	0.172077077	0.172077077	0.172077077	0.171711524	0.171711524	0.171348362	0.171348362	0.171348362	0.171348362	0.171348362	0.170982809	0.170982809	0.170619647	0.170619647	0.170619647	0.169888542	0.169888542	0.16952538	0.16952538	0.169159827	0.169159827	0.168796665	0.168796665	0.168796665	0.168431113	0.168431113	0.16806556	0.167702398	0.167702398	0.167336846	0.167336846
0.514561956	0.514561956	0.514122349	0.514122349	0.514122349	0.514122349	0.514122349	0.513679851	0.513679851	0.513679851	0.513679851	0.513237353	0.513237353	0.513237353	0.513237353	0.512797746	0.512797746	0.512355248	0.512355248	0.512355248	0.512355248	0.512355248	0.511915642	0.511915642	0.511915642	0.511915642	0.511915642	0.511473144	0.511473144	0.511030645	0.511030645	0.511030645	0.511030645	0.511030645	0.510591039	0.510591039	0.510591039	0.510591039
0.310770271	0.310770271	0.310136477	0.30946043	0.308826636	0.308826636	0.308192842	0.307559048	0.306883002	0.306883002	0.306883002	0.306883002	0.305615414	0.305615414	0.30498162	0.30498162	0.303671779	0.302404191	0.302404191	0.302404191	0.301728145	0.301728145	0.301094351	0.301094351	0.301094351	0.300460557	0.299826763	0.299150716	0.299150716	0.298516922	0.297883128	0.297883128	0.297249335	0.296573288	0.296573288	0.2953057	0.294629653	0.293995859
0.495373291	0.495373291	0.495373291	0.495373291	0.49497897	0.49497897	0.49497897	0.494584648	0.494584648	0.494584648	0.494190326	0.494190326	0.494190326	0.493769716	0.493769716	0.493769716	0.493769716	0.493769716	0.493375394	0.493375394	0.492981073	0.492981073	0.492981073	0.492981073	0.492586751	0.492586751	0.492166141	0.492166141	0.492166141	0.491771819	0.491771819	0.491771819	0.491771819	0.491771819	0.491771819	0.491771819	0.491377497	0.490983176
0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.559575317	0.558693213	0.55736861	0.556929004	0.556044007	0.554722296	0.551633484
0.325243953	0.3239992	0.322754447	0.321782268	0.320673802	0.319419963	0.318038924	0.317203031	0.316230852	0.315267758	0.314013919	0.3133234	0.312078647	0.311106467	0.310552234	0.309298395	0.308744162	0.308189929	0.307226836	0.306109284	0.305555051	0.304864531	0.304037724	0.303483491	0.302365939	0.301811706	0.301121186	0.300984899	0.299740146	0.2993222	0.298904254	0.298068361	0.297377842	0.297105268	0.296269375	0.295851429	0.295442569	0.29487925
0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.501655901	0.50202522	0.50202522	0.502392125	0.502761444	0.503130763	0.503497668	0.503866987	0.50497253	0.505339436	0.505339436	0.505339436	0.505339436
0.65465112	0.654454705	0.654063158	0.653475197	0.653475197	0.653475197	0.653083651	0.652887236	0.652887236	0.65249569	0.652300559	0.651909012	0.651516182	0.651124636	0.650341544	0.65073309	0.649949998	0.649558451	0.648774075	0.648186114	0.648186114	0.647403022	0.646619929	0.646619929	0.645640422	0.645835553	0.645248876	0.645052461	0.644660915	0.6444645	0.643876538	0.643876538	0.643484992	0.643484992	0.643093446	0.6427019	0.642505485	0.6427019
0.251124775	0.251124775	0.250562388	0.250562388	0.250562388	0.25	0.249437612	0.249437612	0.248837732	0.248837732	0.248837732	0.248275345	0.247712957	0.247712957	0.247712957	0.247712957	0.247712957	0.24715057	0.24715057	0.245425915	0.245425915	0.245425915	0.244863527	0.244863527	0.244863527	0.244863527	0.244863527	0.244263647	0.24370126	0.24370126	0.24370126	0.243138872	0.242576485	0.242576485	0.242576485	0.242576485	0.242576485	0.241414217
0.087587925	0.087587925	0.087587925	0.087587925	0.087119811	0.087119811	0.087119811	0.086884987	0.086884987	0.086884987	0.086884987	0.086884987	0.086884987	0.086651697	0.086651697	0.086651697	0.086416873	0.086416873	0.086416873	0.086183583	0.086183583	0.086183583	0.086183583	0.086183583	0.086183583	0.086183583	0.086183583	0.085948759	0.085948759	0.085948759	0.085713935	0.085713935	0.085713935	0.085713935	0.085480645	0.085480645	0.085480645	0.085480645
0.470351965	0.470351965	0.470351965	0.470351965	0.470351965	0.470351965	0.470351965	0.470351965	0.470351965	0.470351965	0.470351965	0.470351965	0.470351965	0.470351965	0.470351965	0.470351965	0.469212375	0.467493648	0.465494694	0.463514422	0.461515469	0.459796742	0.458096697	0.456097743	0.45523838	0.452678972	0.450399791	0.448681064	0.447541474	0.445262293	0.443842475	0.442702884	0.441563294	0.440423703	0.438704977	0.438144522	0.43584666	0.435286205
0.237165596	0.235166642	0.234027051	0.232607234	0.230888507	0.229748916	0.229188462	0.228329099	0.227469735	0.227189508	0.226909281	0.226909281	0.226909281	0.226909281	0.226629054	0.226629054	0.226330145	0.226330145	0.226330145	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918	0.226049918
0.401995012	0.401485176	0.401485176	0.400642837	0.39996675	0.399623164	0.399290662	0.399113328	0.39843724	0.39843724	0.397761153	0.3972624	0.396918814	0.396242727	0.396076475	0.395566639	0.395400388	0.395223053	0.3947243	0.394214464	0.393870878	0.393372125	0.393194791	0.392696038	0.392352452	0.392186201	0.391332779	0.391166528	0.390656692	0.390157938	0.390157938	0.389481851	0.389481851	0.388805763	0.388295927	0.388129676	0.387619839	0.387453588
0.139650178	0.139566622	0.13939951	0.139143271	0.139059715	0.138887032	0.138630793	0.138463681	0.138290998	0.138207442	0.137867647	0.137867647	0.137527852	0.137444296	0.137188057	0.136931818	0.136848262	0.136848262	0.136252228	0.136168672	0.135828877	0.135828877	0.135656194	0.135399955	0.135149287	0.13506016	0.134636809	0.134553253	0.13438057	0.134297014	0.133790107	0.133617424	0.133533868	0.133361185	0.133277629	0.13302139	0.132854278	0.132765152
0.514591836	0.514005158	0.513025651	0.512829236	0.511849728	0.51067509	0.510478675	0.510087129	0.509107621	0.50851966	0.507931699	0.506953475	0.506365514	0.505777553	0.505189592	0.504406499	0.503818538	0.503035446	0.50225107	0.501664392	0.500293339	0.499900509	0.499313831	0.498921001	0.498137909	0.497746363	0.497158402	0.497158402	0.496178894	0.494611426	0.494807841	0.49421988	0.493828333	0.492653695	0.491869319	0.491869319	0.491477772	0.49069468
0.649258461	0.649258461	0.649258461	0.652469684	0.656356953	0.660201969	0.66151181	0.665356826	0.667934254	0.670511683	0.673089111	0.676976381	0.678920015	0.680187603	0.683441078	0.68534246	0.686652301	0.687919888	0.690497317	0.690497317	0.693750792	0.69501838	0.695652174	0.698229602	0.698229602	0.698229602	0.698229602	0.698229602	0.698229602	0.698229602	0.698229602	0.698229602	0.698229602	0.698229602	0.698229602	0.698229602	0.698229602	0.698229602
0.103044888	0.103044888	0.103044888	0.103044888	0.102810064	0.102810064	0.102810064	0.102810064	0.102576774	0.102576774	0.102576774	0.10234195	0.10234195	0.10234195	0.102108661	0.102108661	0.102108661	0.101873836	0.101873836	0.101873836	0.101639012	0.101639012	0.101639012	0.101639012	0.101639012	0.101639012	0.101405723	0.101405723	0.101170898	0.101170898	0.101170898	0.101170898	0.101170898	0.101170898	0.101170898	0.101170898	0.100937609	0.100937609
0.647580455	0.646608275	0.645499809	0.644255056	0.643282877	0.642592357	0.641338518	0.640366339	0.639539532	0.63870364	0.63773146	0.636622994	0.635932474	0.635105668	0.634133488	0.633297596	0.632470789	0.631771184	0.630662717	0.629972197	0.629000018	0.628445785	0.627755265	0.627618978	0.627618978	0.627473606	0.627337319	0.627337319	0.627201032	0.627201032	0.627064745	0.627064745	0.627064745	0.626783086	0.626783086	0.626510512	0.62636514	0.62636514
0.640742885	0.639763378	0.638392324	0.637216402	0.635845348	0.635062256	0.633103241	0.631535773	0.63075268	0.629969588	0.628793665	0.627619027	0.626051558	0.625072051	0.624875636	0.623700997	0.622525075	0.622133529	0.621154021	0.62056606	0.619979383	0.619979383	0.618411914	0.618020368	0.617432407	0.616649315	0.6164529	0.615669807	0.614298754	0.613907207	0.613514377	0.6129277	0.611948193	0.611360231	0.61077227	0.610577139	0.609792763	0.609401217
0.557049663	0.557049663	0.557049663	0.557049663	0.557049663	0.557049663	0.557049663	0.557049663	0.557049663	0.557049663	0.557049663	0.556913376	0.556631717	0.55649543	0.55649543	0.55649543	0.556359143	0.556359143	0.55621377	0.556077484	0.556077484	0.555941197	0.55580491	0.55580491	0.555659537	0.555386964	0.555386964	0.555386964	0.555386964	0.555386964	0.555386964	0.555386964	0.555386964	0.555386964	0.555386964	0.555386964	0.555386964	0.555386964
0.462046367	0.461606761	0.461606761	0.461164262	0.461164262	0.461164262	0.461164262	0.461164262	0.461164262	0.461164262	0.461164262	0.461164262	0.461164262	0.461164262	0.459839659	0.459839659	0.458957555	0.458957555	0.458517949	0.45807545	0.457632952	0.456750847	0.456750847	0.455426244	0.455426244	0.45454414	0.453219537	0.453219537	0.451897826	0.451455328	0.450573223	0.44924862	0.44924862	0.448366516	0.447484411	0.447041913	0.44571731	0.445277704
0.257958232	0.256857568	0.255764098	0.255764098	0.255764098	0.255764098	0.257958232	0.255764098	0.257958232	0.255764098	0.256857568	0.255764098	0.255764098	0.256857568	0.255764098	0.253569964	0.256857568	0.255764098	0.256857568	0.255764098	0.255764098	0.257958232	0.256857568	0.255764098	0.254663434	0.255764098	0.256857568	0.254663434	0.255764098	0.260152366	0.257958232	0.256857568	0.257958232	0.256857568	0.255764098	0.255764098	0.253569964	0.256857568
0.468104983	0.468104983	0.468833698	0.472845214	0.478677323	0.485606088	0.493261179	0.503467966	0.51477141	0.525706913	0.539562054	0.554509073	0.57054797	0.586589256	0.605547791	0.622683343	0.641639489	0.65840949	0.675908206	0.692315044	0.707990778	0.722937796	0.736427385	0.749551422	0.761946744	0.772884636	0.783820139	0.793663764	0.803509778	0.803509778	0.803509778	0.803509778	0.803509778	0.803509778	0.803509778	0.803509778	0.803509778	0.803509778
0.608618124	0.608421709	0.608030163	0.607638617	0.607050656	0.606462695	0.605874733	0.605483187	0.604895226	0.60450368	0.603524173	0.603720587	0.603329041	0.602937495	0.602349534	0.601565158	0.601565158	0.601173612	0.600586934	0.600586934	0.600390519	0.600194104	0.599802558	0.599607427	0.599019466	0.598823051	0.598627919	0.598627919	0.597843543	0.598235089	0.597648412	0.597648412	0.597451997	0.597256866	0.597256866	0.596864036	0.596864036	0.596668905
0.011251644	0.011251644	0.011251644	0.011251644	0.011251644	0.011251644	0.010890069	0.010890069	0.010526115	0.010526115	0.010526115	0.010526115	0.010526115	0.010526115	0.010526115	0.010162162	0.010162162	0.010162162	0.010162162	0.010162162	0.009800587	0.009800587	0.009800587	0.009436633	0.009436633	0.009436633	0.009436633	0.009436633	0.009436633	0.009436633	0.009075058	0.009075058	0.009075058	0.009075058	0.008711104	0.008711104	0.008711104	0.00834715
0.123575285	0.123575285	0.123575285	0.123575285	0.123575285	0.123575285	0.123575285	0.122975405	0.122975405	0.122975405	0.122413017	0.122413017	0.122413017	0.122413017	0.12185063	0.12185063	0.121288242	0.120688362	0.120688362	0.120688362	0.120688362	0.120688362	0.120688362	0.120125975	0.120125975	0.120125975	0.119563587	0.119563587	0.119563587	0.119563587	0.119563587	0.119563587	0.119563587	0.119563587	0.1190012	0.1190012	0.117838932	0.117838932
0.037569157	0.037569157	0.037569157	0.037569157	0.037569157	0.037569157	0.037569157	0.037569157	0.037199838	0.037199838	0.036830519	0.036830519	0.036830519	0.036830519	0.036830519	0.036830519	0.036463614	0.036463614	0.036463614	0.036463614	0.036463614	0.036463614	0.036094295	0.036094295	0.036094295	0.036094295	0.036094295	0.036094295	0.035727389	0.035727389	0.035727389	0.035727389	0.035727389	0.035727389	0.035727389	0.035727389	0.03535807	0.03535807
0.025923169	0.027161073	0.027161073	0.027161073	0.027161073	0.027161073	0.027161073	0.027161073	0.027161073	0.027161073	0.027161073	0.027161073	0.027161073	0.027161073	0.027161073	0.027161073	0.027161073	0.028390886	0.028390886	0.028390886	0.028390886	0.028390886	0.028390886	0.028390886	0.028390886	0.028390886	0.028390886	0.028390886	0.028390886	0.028390886	0.029628791	0.029628791	0.029628791	0.029628791	0.029628791	0.029628791	0.029628791	0.029628791
0.350579108	0.350579108	0.350579108	0.350412857	0.350246606	0.350069271	0.350069271	0.349736769	0.349570518	0.349226933	0.349226933	0.349226933	0.349226933	0.349226933	0.349060682	0.349060682	0.348894431	0.348717096	0.348717096	0.348717096	0.348550845	0.348550845	0.348384594	0.348384594	0.348384594	0.348384594	0.348384594	0.348384594	0.348384594	0.348384594	0.348384594	0.348384594	0.34820726	0.347708507	0.347708507	0.347531172	0.34719867	0.34719867
0.093676474	0.093676474	0.09320836	0.09320836	0.09320836	0.09320836	0.09320836	0.09320836	0.09297507	0.09297507	0.092740246	0.092740246	0.092740246	0.092740246	0.092506956	0.092506956	0.092506956	0.092506956	0.092272132	0.092272132	0.092272132	0.092272132	0.092272132	0.092037308	0.092037308	0.092037308	0.092037308	0.091804018	0.091804018	0.091804018	0.091804018	0.091569194	0.091569194	0.091569194	0.091335905	0.091335905	0.09110108	0.09110108
0.59592246	0.595070187	0.593967246	0.593031417	0.591672237	0.590652852	0.589288102	0.587928922	0.58682598	0.5854668	0.584191176	0.583338904	0.58206328	0.580793226	0.579517602	0.578152852	0.577389706	0.576203209	0.575178253	0.574158868	0.573139483	0.572120098	0.570933601	0.569997772	0.569145499	0.568293226	0.567273841	0.566427139	0.565407754	0.564555481	0.563619652	0.56277295	0.561837121	0.560984848	0.560221702	0.55936943	0.558350045	0.557670455
0.401300617	0.40069683	0.400241515	0.400093043	0.3997862	0.3997862	0.399182413	0.399033941	0.398578626	0.397974839	0.397974839	0.397519524	0.397064209	0.396767265	0.396618793	0.39631195	0.39631195	0.395559691	0.395559691	0.394807432	0.394500589	0.394500589	0.394203644	0.39374833	0.39374833	0.393293015	0.3928377	0.392689228	0.392382385	0.392085441	0.391936969	0.391778598	0.391630126	0.391174811	0.390877867	0.390571024	0.39027408	0.39027408
0.299453118	0.299453118	0.299453118	0.299089164	0.299089164	0.298727589	0.298727589	0.298363635	0.298363635	0.29800206	0.29800206	0.297638106	0.297638106	0.297638106	0.297638106	0.297638106	0.297274152	0.296912577	0.296912577	0.296548624	0.296548624	0.296187048	0.296187048	0.295823095	0.295823095	0.29546152	0.29546152	0.295097566	0.295097566	0.294733612	0.294733612	0.294372037	0.294372037	0.294372037	0.294372037	0.294372037	0.294008083	0.294008083
0.718895506	0.717727286	0.71791985	0.717329321	0.717136757	0.716353665	0.715968538	0.715185445	0.71478748	0.715185445	0.714196952	0.714004388	0.713413859	0.713028732	0.712823331	0.712245639	0.711847674	0.711257146	0.710474053	0.71028149	0.710088926	0.709896362	0.70911327	0.708715305	0.708124776	0.707739649	0.707534247	0.707341684	0.706558591	0.706173464	0.705968063	0.705775499	0.705582935	0.704992407	0.704799843	0.704401878	0.704209314	0.703824187
0.045008956	0.045008956	0.045008956	0.044645002	0.044645002	0.044645002	0.044645002	0.044645002	0.044283427	0.044283427	0.044283427	0.044283427	0.043919473	0.043557898	0.043557898	0.043557898	0.043193945	0.043193945	0.043193945	0.043193945	0.043193945	0.042829991	0.042829991	0.042829991	0.042468416	0.042468416	0.042468416	0.042468416	0.042104462	0.042104462	0.042104462	0.041742887	0.041742887	0.041742887	0.041742887	0.041742887	0.041378933	0.041014979
0.119470647	0.119470647	0.119470647	0.119163804	0.119015332	0.11886686	0.118718388	0.118718388	0.118411545	0.118114601	0.118114601	0.11795623	0.11795623	0.117659286	0.117659286	0.117659286	0.117203971	0.116897129	0.116897129	0.116748656	0.116600184	0.116451712	0.116144869	0.116144869	0.116144869	0.116144869	0.115996397	0.115996397	0.115847925	0.115689554	0.115689554	0.115541082	0.115541082	0.115541082	0.115541082	0.11539261	0.11539261	0.11539261
0.212374832	0.211795696	0.211795696	0.211235241	0.209796742	0.209236288	0.208657151	0.207797788	0.207517561	0.207237334	0.20637797	0.206097743	0.20523838	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789	0.204098789
